text,label,category
"Subject: Application Status - Technical Program Manager at Adobe

Dear Candidate,

We wanted to follow up regarding your application for Technical Program Manager at Adobe.

After reviewing your qualifications alongside our current openings, we regret to inform you that we will not be proceeding with your application. This was a highly competitive process, and the decision was not easy.

Please don't be discouraged - we encourage you to apply again in the future.

Thank you,
Adobe Talent Team",2,rejection
"Subject: Technical Interview - Google

Hello Candidate,

You've been selected for a technical interview for the Business Analyst position at Google!

The interview will cover:
- System design discussion
- Live coding problem
- Q&A about your experience

Duration: 90 minutes
Format: Virtual

Please share your availability for next week.

Regards,
Google Engineering Hiring",1,interview
"Subject: Regarding Your Software Architect Application

Hello Candidate,

Thank you for applying for the Software Architect position at Amazon. We enjoyed learning about your background.

After careful consideration, we've decided to move in a different direction for this role. This decision is not a reflection of your abilities - we simply found candidates whose experience was a closer match.

Best of luck with your job search!

Sincerely,
Arun
Amazon",2,rejection
"Subject: Interview Confirmation - Robinhood

Dear Candidate,

This is to confirm your interview for the Data Engineer position at Robinhood.

Date: Sunday, February 15
Time: 2:00 PM - 3:00 PM
Location: Video Call (link will be sent separately)
Interviewer: Engineering Team

Please let us know if you need to reschedule.

Best,
Nicole
Robinhood",1,interview
"Subject: 🔥 50% OFF this weekend only!

Hi Candidate,

Don't miss out on our biggest sale of the year!

50% OFF on all electronics
Use code: MEGA50

Shop now before it's gone!

Terms apply. Valid until February 03, 2026.
MyStore.com",3,not_job
"Subject: Thanks for applying to Tech Mahindra

Hi Candidate,

Thanks for your interest in Tech Mahindra and for applying to the Technical Program Manager position.

We have carefully reviewed your application and, unfortunately, have decided not to move forward at this time. We received many qualified applicants for this role and the competition was intense.

We appreciate your time and wish you success in your career.

Best,
Brian
Tech Mahindra HR",2,rejection
"Subject: Application submitted successfully - Zepto

Hello Candidate,

Your application for Backend Developer at Zepto has been received!

Here's what to expect:
1. Resume review by our talent team
2. Initial screening if qualified
3. Interview process (typically 3-4 rounds)

We'll keep you updated on your status.

Thanks,
Zepto Careers",0,applied
"Subject: Your OTP for login

Your one-time password is: 847293

This OTP is valid for 10 minutes. Do not share with anyone.

If you didn't request this, please ignore.

SecureBank",3,not_job
"Subject: Phone Screen Request - QA Engineer at Infosys

Hello Candidate,

I hope this email finds you well! I'm Divya from Infosys's recruiting team.

We reviewed your application for QA Engineer and would love to schedule a brief phone conversation to learn more about your experience.

Are you available for a 20-minute call this week? Let me know what works best.

Talk soon,
Divya",1,interview
"Subject: Your bank statement is ready

Dear Customer,

Your account statement for the month of January 2024 is now available.

Account: XXXX1234
Balance: ₹45,678.90

Log in to your account to view the full statement.

HDFC Bank",3,not_job
"Subject: Thank you for applying to FutureSoft

Hi Candidate,

Thank you for your interest in FutureSoft and for applying to the Staff Software Engineer position.

We have carefully reviewed your application and, unfortunately, have decided not to move forward at this time. We received many qualified applicants for this role and the competition was intense.

We appreciate your time and wish you success in your career.

Best,
John
FutureSoft HR",2,rejection
"Subject: Thank you for applying to Robinhood

Hi Candidate,

Thank you for your interest in Robinhood and for applying to the Machine Learning Engineer position.

We have carefully reviewed your application and, unfortunately, have decided not to move forward at this time. We received many qualified applicants for this role and the competition was intense.

We appreciate your time and wish you success in your career.

Best,
Kevin
Robinhood HR",2,rejection
"Subject: Thanks for your interest in Slack

Dear Candidate,

We appreciate your interest in joining Slack as a Infrastructure Engineer. 

Your application has been forwarded to the hiring team for review. If your background is a match, you can expect to hear from us within the next two weeks.

Best of luck,
Brian
Recruiting Team, Slack",0,applied
"Subject: We're going a different direction - TechStart Inc

Hi Candidate,

I wanted to personally reach out regarding your application for Test Engineer at TechStart Inc.

Unfortunately, after much deliberation, we've decided not to proceed with your candidacy. This was a difficult decision given the strength of your application.

I'd be happy to keep your resume on file for future opportunities.

Best wishes,
Ashley
TechStart Inc Talent Acquisition",2,rejection
"Subject: Your application to Snowflake has been submitted

Hi Candidate,

Great news! Your application for UX Designer at Snowflake has been successfully submitted.

What happens next?
- Our team will review your profile
- If selected, you'll hear from us within 2 weeks
- You can track your application status in our portal

Thank you for considering Snowflake!

Best,
Snowflake Recruiting",0,applied
"Subject: We're going a different direction - Intel

Hi Candidate,

I wanted to personally reach out regarding your application for Platform Engineer at Intel.

Unfortunately, after much deliberation, we've decided not to proceed with your candidacy. This was a difficult decision given the strength of your application.

I'd be happy to keep your resume on file for future opportunities.

Best wishes,
Kevin
Intel Talent Acquisition",2,rejection
"Subject: Thanks for applying! - Nvidia

Hello Candidate,

Thank you for your interest in the Business Analyst position at Nvidia. We've received your application and wanted to confirm it's in our system.

We review every application carefully and will be in touch if we'd like to move forward.

Warm regards,
David
Nvidia HR Team",0,applied
"Subject: Application Received - Software Architect at Redis Labs

Dear Candidate,

We've received your application for the Software Architect role at Redis Labs. Thank you for your interest in joining our team!

Our recruiting team will review your application and get back to you if there's a potential match. Due to the high volume of applications, this process may take 2-3 weeks.

Cheers,
Sneha
Talent Acquisition, Redis Labs",0,applied
"Subject: We received your application for Infrastructure Engineer

Hi Candidate,

Thanks for taking the time to apply for the Infrastructure Engineer position at Zomato!

We're excited to learn more about you. Our hiring team is reviewing applications and will reach out to qualified candidates soon.

In the meantime, feel free to check out our careers page for other opportunities.

Best,
The Zomato Team",0,applied
